idx,sentence,label
33349.0,own style ,1
52156.0,sweetly conspiratorial ,1
,lushly photographed and beautifully recorded . ,1
16621.0,with a philosophical visual coming right ,1
46698.0,is prime escapist fare . ,1
,'s that good ,1
,like a can of 2-day old coke . ,1
1950.0,terms of the low-grade cheese standards on which it operates ,0
,"is a mormon family movie , and a sappy , preachy one at that ",0
,blatant product placement ,1
,inadvertent ones ,1
57568.0,a treat -- ,1
55573.0,is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life ,0
49844.0,"an engaging , wide-eyed actress whose teeth are a little too big for her mouth ",0
,it should pay reparations to viewers . ,1
50338.0,have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted ,1
,is n't very good ,1
17064.0,it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe . ,0
,"problem is , we have no idea what in creation is going on . ",0
6600.0,many tense scenes in trapped ,1
41224.0,has the perfect face to play a handsome blank yearning to find himself ,1
27129.0,shooting ,0
24951.0,a brilliant movie ,1
,"compassion , sacrifice , and christian love ",0
,you 're willing to have fun with it ,1
28921.0,a distinguished and thoughtful film ,1
,high-adrenaline documentary ,0
58111.0,as his outstanding performance as bond in die ,1
22669.0,slapstick sequences ,1
,transforms that reality into a lyrical and celebratory vision ,1
,the worst in otherwise talented actors ,1
6358.0,"is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) . ",0
29405.0,so boring ,0
,", you might imagine that most every aggrieved father cliché has been unturned . ",1
45103.0,"what madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once . ",0
46149.0,one helluva singer ,1
,"a few zingers aside , the writing is indifferent , and jordan brady 's direction is prosaic . ",1
19371.0,"resident evil is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . ",0
63869.0,has plenty of laughs . ,1
67298.0,weirdo actor crispin glover ,0
,"is uncompromising , difficult and unbearably beautiful ",1
64523.0,"is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb . ",0
46965.0,renner carries much of the film with a creepy and dead-on performance . ,1
,"the phenomenal , water-born cinematography ",1
,carrying this wafer-thin movie on his nimble shoulders ,1
50516.0,"makes up for in drama , suspense , revenge , and romance ",1
,"it 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , ",1
51103.0,love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew ,1
54132.0,undeniable enjoyment to be had from films crammed with movie references ,1
66645.0,pinheads who talk throughout the show ,0
,could be a passable date film ,1
2334.0,but that they are doing it is thought-provoking . ,1
5181.0,'s nowhere near as exciting as either . ,0
,"i 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché ",0
53908.0,not-very-funny comedy ,0
42383.0,is a visual treat for all audiences ,1
42208.0,unforgettable characters ,1
,"its weighty themes are too grave for youngsters , ",1
2221.0,the surprisingly somber conclusion ,1
,fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark ,0
,a complicated hero who is a welcome relief from the usual two-dimensional offerings ,1
36620.0,does n't overcome the tumult of maudlin tragedy . ,0
63275.0,moved to the edge of their seats ,1
41059.0,a four star performance ,1
13446.0,saddens ,0
16876.0,in its own direction ,1
8600.0,"a retread story , bad writing , and ",0
16636.0,did n't mean much to me and played too skewed to ever get a hold on ,0
44733.0,is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus . ,0
63485.0,is a festival film that would have been better off staying on the festival circuit ,0
,after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans . ,0
17322.0,rocks ,1
,rather listless amble ,0
17566.0,monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds . ,1
,i 'd be hard pressed to think of a film more cloyingly sappy than evelyn this year . ,1
,... the story simply putters along looking for astute observations and coming up blank . ,1
18947.0,for a bad film ,0
66378.0,"so-so , made-for-tv ",0
9042.0,seem like something to endure instead of enjoy ,0
10456.0,remake sleepless in seattle again and again ,0
36201.0,to be grandiloquent ,0
12731.0,balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams ,1
15520.0,"'s a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni . ",1
66069.0,stimulating ,1
,"far-flung , illogical , and ",1
,feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off ,1
,numbing experience ,1
32214.0,is a great film ,1
32702.0,"this is n't exactly profound cinema , but ",0
,an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character . ,1
67290.0,master class . ,1
,gives an intriguing twist ,1
35091.0,properly spooky ,1
,"like an extended , open-ended poem than a traditionally structured story ",1
43847.0,wonderous accomplishment ,1
,brilliant movie ,1
31272.0,", memorable cinematic experience ",1
,moviegoers for real characters and compelling plots ,1
48125.0,that their charm does n't do a load of good ,0
23129.0,is analytical ,1
31045.0,as one of the great films about movie love ,1
14959.0,that it 's hard to take her spiritual quest at all seriously ,0
,unique and entertaining ,0
25478.0,the film was better than saving private ryan ,1
52612.0,might not have noticed ,0
,is n't a bad film ,1
50705.0,often hilarious ,1
43723.0,"seagal ran out of movies years ago , and ",0
33342.0,", far more meaningful story ",1
8296.0,cuisine and palatable presentation ,1
19320.0,elizabeth hurley seem graceless and ugly ,0
,a terrific b movie ,1
45414.0,imbecilic ,0
37157.0,general absurdity ,0
,"most plain , unimaginative romantic comedies i ",1
510.0,"girlfriends are bad , wives are worse ",0
40830.0,"shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative . ",0
48845.0,obnoxious comedy ,0
,humorous observations about the general absurdity of modern life ,1
,"of carefully choreographed atrocities , which become strangely impersonal and abstract ",1
55747.0,to which anyone can relate ,1
50381.0,"though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should . ",1
,you 're desperate for the evening to end . ,1
36204.0,love and power ,1
,stylish thriller . ,0
,"irrational , long-suffering but cruel ",1
,a tale full of nuance and character dimension ,1
,"considering that baird is a former film editor , the movie is rather choppy . ",1
33187.0,qualities ,1
63994.0,rigid ,0
,` cultural revolution ,0
50281.0,"hard to be funny in a way that 's too loud , too goofy and too short of an attention span ",0
32301.0,stock footage ,0
51237.0,entertain or inspire its viewers ,1
,"an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer 's previous collaboration , miss congeniality . ",1
42722.0,you value your time and money ,1
,is impressive ,1
,"running on empty , repeating what he 's already done way too often ",1
11929.0,boasts a handful of virtuosic set pieces and ,1
3938.0,has all the earmarks of french cinema at its best ,1
,the film is way too full of itself ; ,1
,create characters ,1
23019.0,funny ( sometimes hilarious ) comedy ,1
62362.0,"a sweet , charming tale of intergalactic friendship ",1
60495.0,less than fresh ,0
,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you 're going to alter the bard 's ending , you 'd better have a good alternative ",1
,used the film as a bonus feature on the dvd ,1
1908.0,"`` sweet home alabama '' is what it is -- a nice , harmless date film ... ",1
38867.0,by a winning family story ,1
23778.0,due to its rapid-fire delivery and ,1
56815.0,it 's still quite worth seeing ,1
,surprisingly decent flick ,1
,"it gives poor dana carvey nothing to do that is really funny , ",1
,particularly memorable ,1
66138.0,fringe feminist conspiracy theorist ,0
,"acting -- more accurately , it 's moving ",1
42325.0,he can not overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities . ,0
58442.0,palpable ,1
65242.0,"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched . ",1
,involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film ,0
,wish had been developed with more care ,1
31568.0,"making kahlo 's art a living , breathing part of the movie , often ",1
,one adapted - from-television movie that actually looks as if it belongs on the big screen ,1
,a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television . ,1
,and crude film ,1
29423.0,perhaps the grossest movie ,0
,with material this rich it does n't need it ,0
48315.0,horrified ,0
,wickedly funny ,1
,the long and eventful spiritual journey ,0
,ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling ,1
,intelligence and verve ,0
,"stomps in hobnail boots over natalie babbitt 's gentle , endearing 1975 children 's novel ",1
54828.0,` best part ' of the movie ,1
41434.0,to rush to the theater for this one ,1
65855.0,delivers more than its fair share of saucy hilarity . ,1
,", the picture feels as if everyone making it lost their movie mojo . ",1
32286.0,possibilities ,1
,"engaging , ",1
,"is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . ",1
,"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes . ",0
40285.0,if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination ,0
32013.0,", it deserved all the hearts it won -- and wins still , 20 years later . ",1
,'' astounds . ,0
,every conceivable mistake a director could make in filming opera ,1
,so intimate and sensual and funny ,0
,personal loss ,1
44506.0,little is done to support the premise other than fling gags at it to see which ones shtick . ,0
,something fascinating ,0
,huge heart ,1
26682.0,a pretty good overall picture ,1
,most deceptively amusing comedies of the year ,1
60140.0,proved too difficult ,0
53970.0,"a light , yet engrossing piece . ",1
42100.0,dreary tale ,0
,"beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing . ",1
366.0,free ,1
66818.0,"the new insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities . ",1
,wonderfully funny ,1
292.0,", the film retains ambiguities that make it well worth watching . ",1
,engaging and unpredictable character pieces ,1
,leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying ,1
,difficult to fathom ,1
,"does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke ",1
64384.0,"some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat ",1
,lacking any of the rollicking dark humor so necessary ,1
,it 's bedeviled by labored writing and slack direction . ,1
34509.0,gorgeous exterior photography ,1
51168.0,one of the greatest date movies in years ,1
1377.0,"'s no surprise that as a director washington demands and receives excellent performances , ",1
,"buoyant , expressive flow ",1
,a story whose restatement is validated by the changing composition of the nation ,0
,superb performance ,0
,proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure ,0
,is a magician ,1
55616.0,this story to go but down ,0
,is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage ,1
67245.0,' hanging over the film ,0
,"in mystery and a ravishing , baroque beauty ",1
49240.0,deathly slow to any teen ,0
,are dampened by a lackluster script and substandard performances ,1
23071.0,the edge of your seat ,1
,do n't really care too much about this love story . ,0
35658.0,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0
,bad film you thought was going to be really awful ,1
,after ( seagal 's ) earlier copycat under siege ,1
57267.0,survive a screening with little harm done ,0
,"what 's most refreshing about real women have curves is its unforced comedy-drama and its relaxed , natural-seeming actors . ",1
,cinema 's directorial giants ,1
4401.0,is just too easy to be genuinely satisfying ,1
,the film is never dull ,1
33787.0,prefer to keep on watching ,1
,a side dish no one ordered ,1
,bad things ,1
,"has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ",0
,"looks closely , insightfully ",1
,some of the magic we saw in glitter here in wisegirls ,1
,the sweetest thing leaves a bitter taste . ,1
42233.0,some special qualities and ,1
,as steamy as last week 's pork dumplings . ,1
44115.0,"often watchable , though goofy and lurid , ",1
24488.0,a movie that deserves recommendation ,1
48022.0,vacant ,0
60305.0,does best ,1
17141.0,would tax einstein 's brain ,0
12778.0,the theater in the first 10 minutes ,1
51750.0,"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies . ",1
6370.0,not only is entry number twenty the worst of the brosnan bunch ,0
,mostly leaves him shooting blanks ,1
29466.0,is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ,0
,a 75-minute sample of puerile ,1
,remarkably unpretentious ,1
64662.0,is a bowser . ,0
,sordid of human behavior on the screen ,1
,of an almost sure-fire prescription for a critical and commercial disaster ,0
22872.0,weird little movie ,0
38622.0,enjoy its own transparency ,1
46918.0,my advice is to skip the film and pick up the soundtrack . ,0
,translate well to the screen ,1
,shrewd and effective film ,1
9726.0,"yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it . ",1
57988.0,a reasonably good time ,1
,only thing missing ,1
3812.0,by a british cast ,1
,"certainly an entertaining ride , despite many talky , slow scenes ",0
,as they do in this marvelous film ,1
37225.0,"clichés , ",0
,it is notable for its stylistic austerity and forcefulness ,1
65722.0,for cryin ' ,1
41523.0,reassures us ,1
,but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while . ,1
,has made a decent ` intro ' documentary ,1
,an accessible introduction ,1
,a convincing brogue ,0
,dearly ,1
24074.0,passionately ,1
,"unspeakable , of course , barely begins to describe the plot and its complications . ",1
,could n't come up with a better script . ,0
62334.0,tremble without losing his machismo ,1
47977.0,wartime ,0
13501.0,", compulsive life ",0
,the film is deadly dull ,1
,"a while , as do joan and philip 's repetitive arguments , schemes and treachery ",0
,"retread , hobbled by half-baked setups and sluggish pacing . ",1
,"turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing ",1
37336.0,substitute volume and primary colors for humor and bite ,0
,"... bright , intelligent , and humanly funny film . ",1
,that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls ,1
26986.0,deserves a huge amount of the credit for the film 's thoroughly winning tone ,1
50992.0,"hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire ",0
11964.0,recommend this film more ,1
36188.0,its surreal sense of humor and technological finish ,1
18166.0,"the movie has a script ( by paul pender ) made of wood , and ",0
1919.0,"'s too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present ",0
59927.0,"street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , ",0
2227.0,"( lee ) treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . ",0
425.0,that it progresses in such a low-key manner that it risks monotony ,0
28830.0,has the charisma of a young woman who knows how to hold the screen . ,1
67080.0,ill-timed ,0
37441.0,possibly will enjoy it ,1
62951.0,a satisfying summer blockbuster and worth a look ,1
,agony ,1
,for purposes of bland hollywood romance ,1
32995.0,"not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece ",1
,reminds you how pertinent its dynamics remain ,1
,visually striking and viscerally repellent ,1
28946.0,"inconsistent , meandering , and sometimes dry ",0
35345.0,"the strength and sense of freedom the iranian people already possess , with or without access to the ballot box ",1
10437.0,"'s as if allen , at 66 , has stopped challenging himself . ",0
23451.0,( headbanger ) ,1
36370.0,great trashy fun ,1
41856.0,perfect movie ,1
64551.0,the film does n't manage to hit all of its marks ,0
,this broken character study ,1
40456.0,a soul and ,1
49907.0,utterly painful ,0
,"is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . ",0
16828.0,"this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success . ",1
,fascinating and playful ,0
25112.0,a thriller without thrills and a mystery devoid of urgent questions . ,0
39984.0,disappointed ,0
56790.0,sucked . ,0
66183.0,that you feel what they feel ,1
29091.0,", most pleasurable expressions of pure movie love to come from an american director in years . ",1
,offers opportunities for occasional smiles ,1
6238.0,a maddeningly insistent and repetitive piano score that made me want to scream ,0
22741.0,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain . ",1
,come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy ,1
58990.0,are every bit as distinctive as his visuals ,1
,"has warmth , wit and interesting characters compassionately portrayed ",1
42865.0,"winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say ",0
,"muddled , simplistic and more than a little pretentious . ",1
24750.0,a load of clams left in the broiling sun for a good three days ,0
47087.0,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman . ,1
,truly funny ,1
30555.0,feeling like you 've completely lowered your entertainment standards ,0
6414.0,engages us ,1
48709.0,has done excellent work here ,1
,characteristically startling visual style and ,1
4566.0,is a genuinely bone-chilling tale ,1
28729.0,you like an extreme action-packed film with a hint of humor ,1
,family warmth ,0
7841.0,would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative ,0
,otherwise excellent ,1
42071.0,"an authentically vague , but ultimately purposeless , study in total pandemonium . ",0
64253.0,wears its empowerment on its sleeve ,1
,"`` sorority boys '' was funnier , and that movie was pretty bad ",1
36319.0,would not improve much after a therapeutic zap of shock treatment . ,0
,the excellent performances ,0
,the story 's undeniably hard to follow ,1
64730.0,disease ,0
42672.0,too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle 's carpets . ,0
16820.0,resolutely unamusing ,0
47978.0,"quite frankly , i ca n't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out . ",0
30969.0,a coming-of-age story and cautionary parable ,1
,noticeably derivative ,1
,screen magic ,1
,"is a funny , puzzling movie ambiguous enough to be engaging and oddly moving . ",1
,even though the film does n't manage to hit all of its marks ,1
47126.0,"laugh-out-loud lines , ",1
107.0,do n't work in concert ,0
,"this woefully hackneyed movie , directed by scott kalvert ",0
17877.0,honesty and respect ,1
,"tired , ",1
48268.0,"the performances of pacino , williams , and swank keep the viewer wide-awake all the way through . ",1
52844.0,is bright and flashy ,1
,propelled by the acting ,1
,", like me , think an action film disguised as a war tribute is disgusting to begin with ",0
,that made me want to scream ,1
,dismal ,1
39586.0,engaging and moving portrait ,1
,has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product ,1
30982.0,it is interesting to see where one 's imagination will lead when given the opportunity ,1
14767.0,"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` look at this ! ",1
21710.0,the world they love and make ,1
18258.0,an insultingly inept and artificial examination of grief ,0
,"i liked about schmidt a lot , ",1
,"nicolas cage is n't the first actor to lead a group of talented friends astray , ",1
,"a lovely film ... elegant , witty and beneath a prim exterior unabashedly romantic ... ",0
,about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers ,1
,mediocre ,1
48144.0,if they looked at how this movie turned out ,0
,"uninspired scripts , acting and direction ",1
39120.0,", impostor is as close as you can get to an imitation movie . ",0
44058.0,darker ,0
,is amazing ,1
65571.0,seeing because it 's so bad ,0
46415.0,captivatingly quirky hybrid ,1
49474.0,perfectly executed ,1
,is one of the year 's best films . ,1
,fails to entertain ,1
34037.0,"the film is visually dazzling , the depicted events dramatic , funny and poignant ",1
,as the scenes of torture and self-mutilation ,1
60576.0,powerful and reasonably fulfilling ,1
,"so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be ",1
,"this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention . ",1
57395.0,helped change a nation ,1
64406.0,complete moron ,0
,broad streaks of common sense emerge with unimpeachable clarity ,1
17434.0,"this toothless dog , already on cable , ",0
26273.0,a sweet and sexy film ,1
19540.0,downhill ,0
66421.0,leftovers ,1
63940.0,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor . ",1
4820.0,a cold-hearted curmudgeon for not being able to enjoy a mindless action movie ,0
22906.0,"a laughable -- or rather , unlaughable -- excuse for a film ",0
15611.0,interest onscreen ,1
28978.0,in this dreary mess ,0
1428.0,of run-of-the-mill profanity ,0
40874.0,into elaborate choreography ,1
39344.0,violent ,0
47548.0,"an interesting topic , ",1
11054.0,"although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters . ",1
11146.0,it 's rare for any movie to be as subtle and touching as the son 's room . ,1
63421.0,rashomon-for-dipsticks tale . ,0
51579.0,ultimately lifeless ,0
,"appalling , ",1
,compulsively watchable ,0
,'s hard to imagine acting that could be any flatter . ,0
,"it does n't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that . ",0
,"no charm , no laughs , no fun , no reason to watch ",1
51370.0,inquisitive ,1
35456.0,life-changing ,1
64.0,"though ford and neeson capably hold our interest , but its just not a thrilling movie ",0
44599.0,despair and ,0
,means check it out . ,1
16736.0,overdone ,0
,eats up the screen ,1
38020.0,it all seemed wasted like deniro 's once promising career and the once grand long beach boardwalk . ,0
12621.0,nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil . ,1
50927.0,"that memorable , ",1
,a fast paced and suspenseful argentinian thriller about the shadow side of play . ,0
44386.0,"'s a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's . ",0
,a deserved co-winner ,0
,make it an above-average thriller ,0
22677.0,"sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , ",0
665.0,manages to accomplish what few sequels can -- it equals the original and in some ways even betters it ,1
26434.0,the riveting performances ,1
,the surprise ending is revealed ,1
,described as a ghost story gone badly awry . ,1
5702.0,should have been a cutting hollywood satire ,0
,b movie ,1
,plain old blarney ,1
,are fantastic ,1
50018.0,part because the consciously dumbed-down approach wears thin ,0
27068.0,touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty ,1
21173.0,original and highly cerebral examination ,1
39449.0,a charmer ,1
38957.0,most every aggrieved father cliché ,0
,a painful elegy and ,1
2305.0,it is an interesting exercise by talented writer/director anderson ,1
6790.0,mr. rose 's updating works surprisingly well . ,1
,films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,1
12294.0,embellished by editing ,1
15782.0,"is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it . ",1
6552.0,really wrong with this ricture ,0
,is n't much fun . ,1
53014.0,tender and heart-wrenching ,1
33006.0,"this is a mormon family movie , and a sappy , preachy one at that ",0
66246.0,brady ,1
,"this woefully hackneyed movie , directed by scott kalvert , ",0
,"the one of the world 's best actors , daniel auteuil , ",0
,own floundering way ,0
2776.0,"goes off the beaten path , not necessarily for the better . ",0
,if you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,1
,boring and meandering . ,1
,a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical ,0
58731.0,i guarantee that no wise men will be following after it ,0
,that the beauty and power of the opera reside primarily in the music itself ,0
,that 's low on both suspense and payoff ,1
,"has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare . ",1
53346.0,when commercialism has squeezed the life out of whatever idealism american moviemaking ever had ,0
,a film -- full of life and small delights -- ,0
57216.0,"dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation ",0
,a sick and evil woman ,1
,the cinema world 's great visual stylists ,1
,"invigorating , surreal , and resonant with a rainbow of emotion ",1
26659.0,nuances ,1
1392.0,lives up to the stories and faces and music of the men who are its subject . ,1
,"now numerous , world-renowned filmmakers ",1
45120.0,"was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise ",1
56318.0,"with so many bad romances out there , this is the kind of movie that deserves a chance to shine . ",1
,characterisation has been sacrificed for the sake of spectacle . ,1
,beautifully crafted ,0
18480.0,"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why . ",0
,if the movie is more interested in entertaining itself than in amusing us ,1
10839.0,takes your breath ,1
27.0,in world cinema ,1
37283.0,"a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains ... ",0
60328.0,"shallow , noisy and pretentious . ",0
32719.0,soulful gravity ,1
,a documentary fails to live up to -- or offer any new insight into -- its chosen topic ,0
32994.0,deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them ,0
21506.0,achieves its main strategic objective ,1
52707.0,female friendship that men can embrace and ,1
17302.0,"when the fire burns out , we 've only come face-to-face with a couple dragons and that 's where the film ultimately fails . ",0
60215.0,killer website movie ,1
20405.0,after several scenes of this tacky nonsense ,0
,"should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing ",1
60731.0,naughty children 's ,0
10151.0,"rubbish that is listless , witless , and devoid of anything resembling humor ",0
,"this ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy ( if not entirely wholesome ) fun . ",1
,"... is funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality . ",0
,is very original ,0
,any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out ,1
62059.0,every bit as fascinating ,1
,a movie comes along to remind us of how very bad a motion picture can truly be . ,1
51011.0,to see over and over again ,1
,the film is way too full of itself ; it 's stuffy and pretentious in a give-me-an-oscar kind of way ,1
67019.0,of piffle ,0
,"piercingly affecting ... while clearly a manipulative film , emerges as powerful rather than cloying ",0
1226.0,the by now intolerable morbidity ,0
27529.0,"it is visually ravishing , penetrating , impenetrable . ",1
53243.0,flaws igby ,0
63500.0,the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure . ,0
67269.0,i saw it as a young boy ,1
47867.0,fairly solid -- not to mention ,1
,made me unintentionally famous ,1
67166.0,the second half of the movie really goes downhill . ,0
53085.0,"the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness ",0
38518.0,a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 's i 'm the one that i want . ,1
,that these women are spectacular ,1
39441.0,with an artistry that also smacks of revelation ,1
,less entertaining ,1
48175.0,offers a compelling investigation of faith versus intellect ,1
56454.0,well-worn situations ,0
10312.0,share his story so compellingly with us is a minor miracle ,1
,off ,1
1292.0,run of the mill ,0
43819.0,who seem barely in the same movie ,0
,'s most offensive ,1
,good than great ,1
38532.0,stretches of impact and moments ,1
55360.0,gusto ,1
,clichés and a dim ,1
58467.0,it 's undone by a sloppy script ,0
16765.0,"it has no affect on the kurds , but it wore me down . ",0
,your interest until the end and ,1
,"the cleverness , the weirdness and the pristine camerawork ",1
59124.0,a hugely rewarding experience ,1
,"in the era of the sopranos , it feels painfully redundant and inauthentic . ",1
,"is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail ",1
,marveilleux ,0
5462.0,the lord ,1
,"seems terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony . ",1
,humorous ,1
,"tells this very compelling tale with little fuss or noise , ",0
,many ways the perfect festival film : ,0
,such a horrible movie ,1
,it is just too bad the film 's story does not live up to its style . ,1
7535.0,ambitious films ,1
43062.0,"unlikable , uninteresting , unfunny , ",0
,offers some flashy twists and turns that occasionally fortify this turgid fable . ,1
,", then go see this delightful comedy . ",1
,"is warm , inviting , and surprising ",1
,"a film of freshness , imagination and insight ",0
47666.0,i see this piece of crap again ,0
,both a beautifully ,1
59870.0,fine performance ,1
43995.0,boiled hollywood argot ,0
12904.0,zings all the way ,1
48412.0,as it is repetitious ,0
,both refreshingly different ,1
,"is that for the most part , the film is deadly dull ",1
,"that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives ",1
27158.0,make watching such a graphic treatment of the crimes bearable ,1
22197.0,she is a lioness ,1
,"terminally bland , painfully slow ",1
13267.0,demanding regular shocks and bouts of barely defensible sexual violence to keep it interested ,0
22766.0,run for your lives ,0
,sub-formulaic ,1
54477.0,contemporary ,1
7388.0,rock solid family fun out ,1
60952.0,get into heaven by sending the audience straight to hell ,0
,wonderful fencing scenes ,1
18897.0,"no psychology here , and no real narrative logic -- ",0
